company_name,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
C_7710,880.2,1279.3,70.7,274.1,340.6,106.7,428.4,696.6382,1941.2,2786.4,843.0,203.4,661.9,599.2,-1118.5,1941.2,1996.7,1667.1
C_8379,15.233,12.0,0.169,-6.012,1.021,-6.658,5.374,25.3644,12.797,18.402,1.351,-6.181,0.797,3.927,-20.205,12.797,5.278,18.809
C_5808,1.546,7.9,0.203,0.204,0.0,-1.262,1.372,0.6338,10.763,4.637,1.165,0.001,2.863,5.197,-29.605,10.763,6.362,10.559
C_485,62.063,31.929,2.674,9.204,11.326,5.992,4.157,76.9582,58.611,79.291,0.077,6.53,26.682,21.235,-40.708,58.611,50.385,49.407
C_2359,113.638,46.509,4.3,-13.026,13.924,21.412,15.087,274.054,102.525,301.566,0.027,-17.326,56.016,62.994,42.267,102.525,141.13,115.551
C_4124,3.308,15.098,0.335,-6.884,0.0,26.761,0.349,25.7304,8.214,4.905,0.0,-7.219,-6.884,10.479,-175.262,8.214,12.407,15.098
C_6993,75.2,51.16,6.207,1.245,0.0,-4.319,18.491,111.1149,86.095,91.18,0.071,-4.962,34.935,18.44,-258.72,86.095,21.142,84.85
C_5956,0.003,0.117,0.0,-0.115,0.0,-0.807,0.0,0.1749,0.002,0.003,0.0,-0.115,-0.115,8.315,-72.87,0.002,8.315,0.117
C_7475,17.973,5.138,0.579,-1.784,1.192,0.117,5.021,63.8374,29.347,18.515,0.0,-2.363,24.209,10.194,-476.721,29.347,11.243,31.131
C_4869,928.631,754.347,210.316,373.912,7.558,-159.928,378.832,4983.882,2051.661,5302.379,2185.361,163.596,1297.314,764.164,-863.7,2051.661,3584.883,1677.749
C_2207,4.052,5.829,1.14,-15.794,0.0,-42.428,3.6,83.5206,6.184,29.2,1.982,-16.934,0.355,2.357,-156.971,6.184,29.124,21.978
C_167,2.73,1.604,2.561,-0.007,0.0,-2.396,0.369,0.483,2.469,9.646,1.09,-2.568,0.865,7.365,-7.002,2.469,8.455,2.476
C_5601,73.277,147.667,3.804,18.012,0.932,3.581,69.451,108.8033,218.252,143.202,48.0,14.208,70.585,44.082,7.578,218.252,93.308,200.24
C_1581,1737.2,2392.5,146.0,607.6,835.7,302.8,663.2,2834.6033,3580.8,4445.2,1638.6,461.6,1188.3,685.6,1534.9,3580.8,2802.5,2973.2
C_6586,474.008,608.382,24.176,140.347,7.753,99.588,78.925,5829.9533,930.16,700.299,25.696,116.171,321.778,357.539,-64.277,930.16,384.062,789.813
C_6527,0.154,1.703,0.101,-2.553,0.091,-3.155,0.033,1.5695,1.177,0.549,0.0,-2.654,-0.526,6.769,-159.585,1.177,6.769,3.73
C_8872,23.875,2.702,1.78,6.509,1.988,1.088,11.11,20.4971,35.466,138.059,11.3,4.729,32.764,16.116,-0.233,35.466,38.177,28.957
C_7318,96.399,33.695,22.049,22.687,30.974,0.426,7.219,213.8022,65.478,305.401,0.417,0.638,31.783,10.946,152.291,65.478,45.22,42.791
C_2727,522.369,403.33,19.538,-351.835,7.065,-197.611,23.84,2211.4363,51.495,719.558,0.0,-371.373,-351.835,74.725,-1030.916,51.495,110.65,403.33
C_3008,12.359,12.252,1.185,-1.113,0.379,-10.62,7.681,22.173,22.475,37.728,5.536,-2.298,10.223,15.004,-36.851,22.475,20.907,23.588
C_4459,72.01,74.913,5.937,11.837,28.399,3.494,27.825,90.0637,125.98,111.284,0.179,5.9,51.067,16.372,69.075,125.98,20.535,114.143
C_7970,307.232,34.185,26.583,110.503,23.468,18.487,69.259,588.1513,230.056,520.851,290.516,83.92,195.871,32.351,92.653,230.056,353.752,119.553
C_7361,3.046,0.673,0.425,2.169,0.24,1.011,0.0,11.5819,6.047,9.674,1.358,1.744,5.374,0.506,2.901,6.047,1.864,3.878
C_4483,354.648,607.458,168.12,332.166,0.0,-39.459,298.474,2076.89,1304.943,4408.352,2245.366,164.046,697.485,157.428,142.815,1304.943,2935.935,972.777
C_7365,5.638,0.411,0.071,-11.581,0.322,-11.711,0.021,59.7885,1.176,5.778,0.0,-11.652,0.765,1.047,-87.656,1.176,1.047,12.757
C_4379,181.116,194.902,4.405,-184.846,2.02,-199.469,1.381,247.6224,10.056,204.292,124.323,-189.251,-184.846,30.439,-920.983,10.056,168.371,194.902
C_3144,7.821,6.825,0.07,-2.178,4.269,-4.322,1.095,7.8144,10.025,8.101,0.007,-2.248,3.2,9.157,-12.81,10.025,9.502,12.203
C_5292,13.805,13.453,0.642,3.715,8.343,0.077,3.907,1.8773,33.772,28.213,24.533,3.073,20.319,7.599,-41.163,33.772,33.037,30.057
C_5527,230.213,23.093,0.944,-15.778,0.0,-10.843,9.531,1920.0965,22.435,508.259,0.0,-16.722,-0.658,9.891,-12.718,22.435,27.328,38.213
C_3100,0.371,0.503,0.024,-4.67,0.132,-4.909,0.146,9.7632,0.818,0.404,0.0,-4.694,0.315,2.401,-37.834,0.818,2.401,5.488
C_1117,9.22,24.133,10.343,22.693,2.581,7.764,4.283,94.6508,56.683,160.231,57.084,12.35,32.55,10.941,65.89,56.683,85.636,33.99
C_216,679.206,1419.401,57.183,140.183,411.831,-11.32,182.801,750.4854,1881.294,1443.966,199.954,83.0,461.893,384.106,819.208,1881.294,873.542,1741.111
C_1269,262.198,634.896,70.9,279.822,60.805,122.88,30.564,2137.9148,974.579,2325.852,715.391,208.922,339.683,136.284,-411.822,974.579,1011.073,694.757
C_3964,683.419,1048.711,732.233,865.175,0.0,-173.687,544.947,16444.9418,1977.888,12865.808,5890.217,132.942,929.177,293.155,-468.304,1977.888,7950.549,1112.713
C_5389,125.752,94.15,43.0,56.398,13.298,-23.684,29.981,147.6788,233.301,677.323,307.727,13.398,139.151,125.174,-492.035,233.301,460.985,176.903
C_996,62.788,74.934,3.346,-0.613,36.729,-4.989,25.152,7.0076,91.55,102.646,0.0,-3.959,16.616,75.197,20.945,91.55,77.64,92.163
C_8522,169.871,58.621,3.609,-83.109,0.0,-89.118,46.188,251.2776,106.18,320.412,0.0,-86.718,47.559,104.903,-136.894,106.18,289.366,189.289
C_6896,19.678,3.064,2.296,-16.378,0.0,-18.12,2.441,13.8514,12.929,22.318,0.0,-18.674,9.865,8.617,-107.044,12.929,8.617,29.307
C_229,984.375,1987.159,89.858,254.622,720.882,105.033,24.841,1484.225,3199.84,1673.268,132.347,164.764,1212.681,577.135,910.18,3199.84,746.415,2945.218
C_8641,0.512,0.177,0.009,-2.454,0.304,-3.101,0.009,4.7062,0.157,0.524,0.241,-2.463,-0.02,2.848,-28.977,0.157,3.089,2.611
C_237,86.145,227.759,19.886,29.334,56.204,-1.458,16.544,66.9856,340.17,310.105,100.223,9.448,112.411,51.344,120.185,340.17,174.02,310.836
C_398,1090.9,706.6,275.1,802.1,468.8,139.9,374.7,12708.852,2532.8,6112.8,1985.7,527.0,1826.2,536.5,2145.3,2532.8,2805.0,1730.7
C_1893,12.553,16.91,0.89,2.999,7.123,1.142,4.249,9.834,27.391,27.832,5.101,2.109,10.481,2.614,13.991,27.391,7.715,24.392
C_8856,1.537,0.589,0.009,-2.645,1.352,-2.691,0.037,6.216,0.775,1.574,0.0,-2.654,0.186,1.385,-1.07,0.775,1.385,3.42
C_6496,25.609,9.073,0.819,-0.605,0.0,14.173,3.977,20.292,14.65,33.105,0.0,-1.424,5.577,2.474,-40.74,14.65,2.474,15.255
C_3120,0.118,0.526,0.408,-1.018,0.0,-1.881,0.02,11.8621,0.924,0.177,0.518,-1.426,0.398,4.552,-54.778,0.924,5.07,1.942
C_1527,354.956,891.533,64.862,58.298,48.54,-63.146,274.428,442.1956,1246.929,977.821,356.814,-6.564,355.396,139.951,47.058,1246.929,520.721,1188.631
C_3515,49.585,23.749,1.698,-1.811,12.981,-1.095,10.688,74.133,48.175,66.017,0.0,-3.509,24.426,8.545,-115.818,48.175,9.068,49.986
C_3740,12.955,23.434,1.32,-1.946,6.716,-4.172,5.363,2.825,32.937,21.216,1.835,-3.266,9.503,14.153,-10.292,32.937,15.988,34.883
C_3886,7.842,16.258,3.245,3.47,1.364,-10.082,3.76,19.5565,28.911,97.589,47.665,0.225,12.653,22.771,-20.029,28.911,71.538,25.441
C_1066,30.2,100.218,2.708,1.774,11.631,-1.467,15.502,22.848,141.678,37.531,0.0,-0.934,41.46,14.664,1.113,141.678,15.629,139.904
C_3750,45.413,25.545,3.174,4.255,0.0,0.957,10.71,107.3264,65.183,73.452,0.0,1.081,39.638,45.352,-160.062,65.183,61.03,60.928
C_773,597.64,908.64,165.19,462.112,102.966,226.801,153.972,4689.5726,1370.752,6382.754,1834.788,296.922,462.112,258.592,1508.699,1370.752,4006.943,908.64
C_1354,6.479,36.524,0.476,-0.984,3.513,-1.852,2.77,0.602,39.852,7.781,0.0,-1.46,3.328,6.587,-3.949,39.852,6.696,40.836
C_8431,0.112,3.156,0.057,-3.129,0.0,-7.994,0.028,1.9733,0.027,0.125,0.0,-3.186,-3.129,8.798,-37.528,0.027,8.798,3.156
C_7154,715.633,391.664,77.268,155.098,0.0,91.238,605.517,1336.4173,803.424,2036.878,536.107,77.83,411.76,706.807,-265.757,803.424,1519.834,648.326
C_1922,227.228,34.612,3.678,-10.382,0.046,8.201,5.073,332.821,40.703,263.998,31.328,-14.06,6.091,27.257,161.147,40.703,101.082,51.085
C_2487,6381.0,1197.0,148.0,1158.0,0.0,1019.0,623.0,30296.6144,4950.0,8957.0,994.0,1010.0,3753.0,2265.0,5328.0,4950.0,3626.0,3792.0
C_6288,78.388,29.965,2.988,12.117,0.0,4.986,16.205,216.0148,61.0,142.935,0.224,9.129,31.035,28.004,-92.135,61.0,42.286,48.883
C_6370,27.968,1.01,0.004,3.638,0.0,2.837,27.843,61.826,4.648,35.334,5.303,3.634,3.638,7.717,-0.459,4.648,13.02,1.01
C_4140,1.652,4.637,0.893,1.392,0.0,0.498,0.539,8.5773,11.128,3.537,0.047,0.499,6.491,2.233,-21.028,11.128,2.28,9.736
C_2705,11.541,64.684,2.824,8.22,1.404,3.274,7.269,86.9209,85.601,55.979,7.118,5.396,20.917,17.82,-31.032,85.601,43.917,77.381
C_1469,236.356,488.951,27.064,44.996,61.939,-7.413,157.567,59.0098,719.783,480.877,263.88,17.932,230.832,125.357,-168.949,719.783,592.174,674.787
C_2083,566.489,2869.644,110.896,150.196,240.056,61.431,162.0,2174.419,3236.004,1659.44,0.0,39.3,366.36,198.889,1284.524,3236.004,271.547,3085.808
C_5538,52.633,58.142,0.678,2.035,18.825,2.536,15.795,15.6128,70.258,56.609,0.0,1.357,12.116,30.775,10.567,70.258,31.612,68.223
C_6646,73.999,40.356,8.143,-30.865,0.0,-37.479,14.151,28.5041,63.636,107.843,0.458,-39.008,23.28,16.161,-74.996,63.636,17.371,94.501
C_4713,0.25,0.563,0.003,-1.86,0.0,-2.065,0.011,0.8524,0.845,0.256,3.976,-1.863,0.282,3.708,-261.329,0.845,7.684,2.705
C_7147,50.86,179.874,50.846,41.564,0.832,-5.351,45.755,144.4435,250.891,342.011,67.883,-9.282,71.017,33.501,35.828,250.891,144.356,209.327
C_6366,662.824,658.08,308.768,518.989,0.0,36.458,107.258,4301.3585,1563.901,2922.46,1916.775,210.221,905.821,309.296,-708.851,1563.901,2286.391,1044.912
C_7783,176.642,279.692,56.311,82.948,13.345,-12.206,78.007,203.493,362.64,642.989,514.634,26.637,82.948,69.966,-72.982,362.64,682.015,279.692
C_6061,930.853,79.288,109.505,-8.562,0.0,-181.906,32.642,3591.9557,258.336,1763.724,1086.681,-118.067,179.048,131.842,-276.739,258.336,1230.601,266.898
C_8428,31.531,26.76,13.749,-54.126,0.071,-87.906,10.661,268.7575,40.339,108.817,102.821,-67.875,13.579,47.517,-445.45,40.339,171.179,94.465
C_2432,5.468,2.389,0.768,-10.951,0.0,8.744,1.829,20.6244,9.881,23.118,0.0,-11.719,7.492,9.017,-18.778,9.881,9.017,20.832
C_2542,92.174,55.062,3.589,-49.5,12.362,-59.224,23.511,118.2625,100.483,115.675,18.498,-53.089,45.421,28.806,-186.668,100.483,85.731,149.983
C_6030,10.825,7.917,1.739,-2.491,1.027,-12.166,7.668,8.1616,34.544,13.583,1.544,-4.23,26.627,16.59,-208.095,34.544,20.041,37.035
C_541,14.54,1.063,0.0,5.855,0.0,5.849,7.97,11.1422,6.918,15.51,0.0,5.855,5.855,0.517,-69.098,6.918,0.517,1.063
C_5540,0.103,0.031,0.0,-1.654,0.007,-1.668,0.009,0.4688,0.044,0.153,0.804,-1.654,0.013,3.829,-38.332,0.044,4.633,1.698
C_2253,3210.409,713.482,144.93,992.723,282.39,467.318,280.072,16346.4302,2480.066,4451.561,991.147,847.793,1766.584,797.395,1930.661,2480.066,2520.621,1487.343
C_5165,108.887,264.975,26.144,24.065,0.0,-23.285,68.15,72.9686,428.177,177.561,0.0,-2.079,163.202,47.505,-0.607,428.177,58.06,404.112
C_5959,0.031,3.796,0.134,-1.339,0.0,-1.244,0.01,0.4258,4.135,0.224,0.008,-1.473,0.339,2.479,-77.2,4.135,2.611,5.474
C_5275,3563.565,8300.595,574.2,647.141,179.395,-242.461,1097.157,2113.8455,9229.888,27216.088,16940.809,72.941,929.293,3285.392,1435.559,9229.888,22234.97,8582.747
C_5792,1993.387,8505.505,93.623,305.389,1528.461,51.65,438.186,588.24,9951.63,3796.807,918.779,211.766,1446.125,1945.847,674.924,9951.63,2973.691,9646.241
C_4002,221.521,34.711,22.323,-7.063,0.0,-27.804,74.902,2239.2689,227.788,493.868,0.0,-29.386,193.077,159.229,-130.549,227.788,167.912,234.851
C_8925,597.982,306.995,79.566,150.127,0.0,44.841,86.903,3054.8643,848.606,1615.305,379.624,70.561,541.611,805.655,241.367,848.606,1241.522,698.479
C_6269,0.001,3.64,0.292,-1.849,0.0,-2.665,0.0,2.8417,3.414,0.647,0.009,-2.141,-0.226,0.432,-2.754,3.414,0.441,5.263
C_784,5732.0,10418.6,356.7,2367.5,1677.8,1337.6,2748.4,22068.9932,15668.2,17914.9,3740.7,2010.8,5249.6,4315.7,8475.7,15668.2,10850.1,13300.7
C_3856,0.003,13.579,0.007,-13.552,0.0,-16.281,0.0,7.0291,0.027,0.057,0.0,-13.559,-13.552,2.958,-17.955,0.027,2.958,13.579
C_1512,28.188,443.343,39.295,132.807,4.409,30.167,8.384,553.4513,576.15,1001.199,340.244,93.512,132.807,183.269,130.425,576.15,672.425,443.343
C_2455,780.326,184.503,21.549,242.691,83.282,219.267,127.484,6605.6094,806.338,1289.667,0.0,221.142,621.835,91.357,605.713,806.338,154.404,563.647
C_7247,115.011,141.603,12.881,60.773,1.619,38.122,81.767,936.352,272.482,449.079,50.941,47.892,130.879,116.393,21.833,272.482,214.904,211.709
C_8352,2.483,5.329,0.618,-1.158,1.179,9.367,0.998,0.8798,8.702,3.115,0.0,-1.776,3.373,3.35,-16.955,8.702,3.35,9.86
C_3478,135.532,54.026,26.527,-14.972,27.642,-58.12,43.565,1060.9235,270.823,430.078,284.759,-41.499,216.797,66.942,-258.421,270.823,355.755,285.795
C_5045,31.047,58.173,1.818,3.525,17.475,1.069,12.895,36.5465,87.829,43.098,9.159,1.707,29.656,7.027,12.995,87.829,16.287,84.304
C_855,85.19,330.205,264.996,210.788,15.524,-248.304,40.137,2915.5493,540.993,1836.252,1672.716,-54.208,210.788,216.053,-587.246,540.993,1918.606,330.205
C_8281,0.007,0.0,1.423,-0.309,0.007,0.095,0.0,0.0977,0.045,0.249,0.35,-1.732,0.045,0.507,-14.93,0.045,0.857,0.354
C_2468,0.381,0.102,0.0,-1.241,0.0,-1.696,0.312,0.2182,0.157,0.383,0.0,-1.241,0.055,2.363,-9.326,0.157,2.363,1.398
C_2255,211.049,32.577,12.834,-12.35,0.0,-215.722,33.159,76.6668,172.027,252.982,159.3,-25.184,139.45,73.783,-541.401,172.027,261.538,184.377
C_935,19.078,28.771,1.396,2.576,8.098,1.02,1.568,9.2948,39.505,31.879,4.418,1.18,10.734,8.732,2.333,39.505,13.444,36.929
C_2113,2.383,1.941,1.182,0.887,0.325,-1.207,1.428,2.186,9.864,8.51,2.402,-0.295,7.923,2.004,-84.237,9.864,4.503,8.977
C_5697,1799.606,74.557,19.407,-9.963,0.0,-27.459,15.294,413.5993,168.64,1916.53,0.822,-29.37,94.083,1746.152,-108.493,168.64,1770.183,178.603
C_3034,1352.1,3121.8,130.1,471.4,483.1,148.2,607.2,3293.948,4514.2,4962.5,1766.9,341.3,1392.4,986.1,-272.9,4514.2,3446.9,4042.8
C_4745,0.879,5.259,0.526,0.277,0.0,-3.185,0.643,0.6021,5.536,5.585,0.0,-0.249,0.277,3.763,-22.402,5.536,4.571,5.259
C_1998,75.37,239.767,4.435,6.796,20.167,-8.279,6.186,10.4342,294.547,127.961,34.45,2.361,54.78,69.287,-2.618,294.547,107.838,287.751
C_4216,29.684,56.009,8.022,11.487,6.913,-0.434,12.605,87.532,128.26,91.085,1.431,3.465,72.251,17.592,-12.71,128.26,30.605,116.773
C_7897,2344.693,479.29,149.604,108.185,0.0,-26.704,574.81,32080.1588,2608.816,3879.14,661.707,-41.419,2129.526,2012.573,-982.815,2608.816,2767.941,2500.631
C_1904,108.879,306.501,5.377,-17.268,80.293,-66.861,21.34,8.1194,535.052,199.382,25.946,-22.645,228.551,196.002,-560.643,535.052,546.463,552.32
C_6321,151.048,4.68,2.861,13.473,0.464,12.012,7.654,226.3268,98.442,166.485,2.452,10.612,93.762,12.312,19.72,98.442,15.69,84.969
C_3521,16.965,11.382,1.55,-0.967,8.399,-2.895,1.601,10.1328,24.312,28.02,6.294,-2.517,12.93,6.024,-18.0,24.312,12.318,25.279
C_191,25.41,26.609,0.687,3.94,2.251,1.882,6.361,40.4958,30.549,30.207,0.0,3.253,3.94,6.536,17.326,30.549,7.446,26.609
C_8077,2.838,6.757,0.347,-1.596,0.0,-7.219,1.721,4.1562,13.568,11.0,2.574,-1.943,6.811,3.768,-62.129,13.568,6.576,15.164
C_3039,475.317,910.163,94.187,245.186,213.447,86.566,31.556,1195.5085,2212.493,887.681,2.054,150.999,1302.33,285.897,568.939,2212.493,523.804,1967.307
C_944,715.9,1113.8,28.8,201.6,384.9,108.2,135.9,1493.9326,1377.6,1032.3,6.3,172.8,263.8,207.9,292.0,1377.6,279.9,1176.0
C_2270,974.0,413.0,579.0,1255.0,105.0,148.0,450.0,4144.8236,1798.0,8931.0,2392.0,676.0,1385.0,801.0,-643.0,1798.0,5676.0,543.0
C_2385,61.851,35.962,3.287,1.561,9.783,-3.519,9.606,237.324,56.861,71.768,5.806,-1.726,20.899,16.538,-113.45,56.861,22.344,55.3
C_390,1437.611,2162.62,378.71,911.73,106.648,136.76,526.902,6229.9739,3074.35,6535.219,1763.678,533.02,911.73,1353.226,1545.664,3074.35,4158.909,2162.62
C_8213,109.322,54.987,2.414,6.143,4.75,4.793,36.702,718.389,125.275,173.947,0.0,3.729,70.288,41.386,-44.885,125.275,53.915,119.132
C_2687,0.264,0.898,0.007,-4.141,0.0,-17.577,0.205,7.6735,0.905,0.517,0.0,-4.148,0.007,12.256,-234.122,0.905,12.256,5.046
C_4018,35.889,29.527,1.908,-7.683,5.533,-15.933,11.063,49.8689,45.421,43.361,23.61,-9.591,15.894,13.391,-193.985,45.421,39.443,53.104
C_2286,2526.778,6918.875,1178.044,2431.137,110.831,445.446,685.637,12796.6648,11763.096,30210.706,15088.005,1253.093,4844.221,2948.882,2414.923,11763.096,19638.665,9331.959
C_6488,145.947,119.302,27.322,-51.132,0.0,-103.321,11.292,1133.4911,89.556,301.286,277.321,-78.454,-29.746,69.149,-169.702,89.556,346.47,140.688
C_6892,7.338,16.671,9.26,-2.162,0.0,-20.153,0.474,8.6522,14.509,218.717,128.158,-11.422,-2.162,9.089,32.302,14.509,137.247,16.671
C_7051,2665.368,1281.131,86.594,864.937,561.84,694.08,569.833,11996.6705,3347.444,5382.858,0.0,778.343,2066.313,921.313,2719.049,3347.444,1219.884,2482.507
C_2554,79.869,25.891,6.094,-0.825,0.0,-7.601,24.236,310.3885,131.218,134.269,1.404,-6.919,105.327,38.73,-181.939,131.218,44.631,132.043
C_2431,255.243,120.566,0.6,-103.449,0.6,-112.356,0.249,165.4887,17.117,300.192,228.959,-104.049,-103.449,17.709,-582.596,17.117,252.614,120.566
C_8873,0.044,1.593,0.0,-0.876,0.0,7.92,0.0,1.3084,0.717,0.832,0.0,-0.876,-0.876,6.891,-25.022,0.717,6.891,1.593
C_205,12.138,6.507,0.591,-1.435,1.49,-3.219,4.087,4.6227,24.517,15.566,4.039,-2.026,18.01,4.499,-58.927,24.517,9.003,25.952
C_2018,1517.161,2555.022,48.296,180.091,794.346,13.04,394.827,1862.8414,2873.508,1932.642,183.085,131.795,318.486,737.673,1050.267,2873.508,1011.499,2693.417
C_2607,2979.0,19869.0,340.0,999.0,1279.0,407.0,1453.0,6865.88,24175.0,9186.0,3351.0,659.0,4306.0,2076.0,447.0,24175.0,5957.0,23176.0
C_1177,557.3,1459.1,321.6,811.2,184.3,425.5,237.3,7826.243,2270.3,10748.6,2896.9,489.6,811.2,869.4,2877.4,2270.3,6743.5,1459.1
C_5668,43.345,67.525,6.737,31.079,0.0,9.535,37.598,32.9299,142.014,184.906,77.658,24.342,74.489,31.82,14.992,142.014,110.846,110.935
C_1130,884.102,906.812,108.407,613.0,264.477,377.375,491.423,7119.3988,2254.668,3421.012,1294.207,504.593,1347.856,350.28,2309.061,2254.668,1970.271,1641.668
C_2256,1805.0,2263.7,100.4,768.8,381.8,296.6,79.3,8418.06,4891.8,2789.8,1774.9,668.4,2628.1,1588.8,-736.1,4891.8,3513.2,4123.0
C_6932,4.717,10.716,0.409,-10.882,2.449,-9.232,0.953,5.0193,12.305,5.449,0.347,-11.291,1.589,7.609,-210.442,12.305,7.956,23.187
C_5900,18.775,4.157,7.744,-3.908,5.887,-23.482,3.976,7.6323,10.775,44.314,0.0,-11.652,6.618,90.376,-285.803,10.775,90.424,14.683
C_1945,2224.0,2630.0,439.0,1955.0,0.0,1187.0,1049.0,28844.825,5823.0,11262.0,5955.0,1516.0,3193.0,2010.0,11568.0,5823.0,8969.0,3868.0
C_7221,58.471,31.589,3.505,9.555,0.916,15.244,2.309,20.7383,53.982,128.839,0.0,6.05,22.393,7.916,75.1,53.982,12.604,44.427
C_2843,12.397,36.245,2.412,5.903,4.032,0.836,6.057,25.547,66.452,36.486,2.929,3.491,30.207,8.468,14.864,66.452,13.69,60.549
C_6027,193.016,251.532,25.4,95.607,108.711,32.907,38.796,561.4206,390.831,431.255,0.0,70.207,139.299,56.124,183.597,390.831,94.568,295.224
C_5326,1.226,2.433,0.087,0.068,0.517,-0.038,0.41,1.0185,3.62,1.787,0.105,-0.019,1.187,0.421,-61.424,3.62,0.526,3.552
C_4967,39.618,24.336,0.809,-12.059,8.794,-12.813,9.083,63.9294,42.6,41.672,0.0,-12.868,18.264,11.088,-41.732,42.6,11.711,54.659
C_5127,227.195,389.336,36.431,24.403,148.248,-153.028,50.111,16.4111,477.448,432.466,5.593,-12.028,88.112,306.382,-130.537,477.448,352.981,453.045
C_6520,151.032,371.649,14.091,40.926,0.0,14.237,109.895,312.5411,559.984,298.66,87.485,26.835,188.335,89.54,-177.725,559.984,205.523,519.058
C_7324,4310.0,7275.0,598.0,2321.0,1053.0,1182.0,1184.0,16216.4899,11184.0,9410.0,4320.0,1723.0,3909.0,3190.0,-4712.0,11184.0,7745.0,8863.0
C_7082,44.355,15.734,14.233,39.746,5.167,-5.216,20.6,54.1642,70.789,132.6,0.0,25.513,55.055,41.891,-569.34,70.789,74.131,31.043
C_3745,0.368,0.116,0.018,-0.898,0.0,-1.017,0.125,3.1223,0.465,1.997,1.176,-0.916,0.349,0.741,-17.128,0.465,2.147,1.363
C_5335,5095.2,19370.2,103.7,768.6,4040.1,471.0,929.1,3408.935,22785.1,10904.5,2124.7,664.9,3414.9,5048.3,2131.3,22785.1,8269.8,22016.5
C_1149,83.123,359.275,14.203,-9.445,44.975,-83.257,33.511,9.1819,365.269,259.846,34.236,-23.648,5.994,176.423,-155.079,365.269,296.277,374.714
C_6122,133.169,306.861,18.961,94.893,0.0,-32.93,62.464,77.2915,430.599,987.198,555.33,75.932,123.738,65.701,-25.735,430.599,645.621,335.706
C_543,33.494,30.693,1.266,4.353,18.925,2.377,5.912,9.428,48.086,46.423,20.893,3.087,17.393,15.188,-11.682,48.086,36.794,43.733
C_2163,59.698,135.267,3.585,-14.316,17.135,-18.602,14.477,31.9124,237.99,100.91,0.0,-17.901,102.723,20.286,67.442,237.99,26.73,252.306
C_2279,636.02,963.013,39.685,231.959,301.546,109.995,138.456,1050.7059,1257.973,1175.88,308.337,192.274,294.96,167.634,187.275,1257.973,611.611,1026.014
C_4820,5.826,0.837,0.132,-5.347,0.861,-5.804,0.154,21.084,1.117,6.276,0.0,-5.479,0.28,1.571,-34.334,1.117,1.571,6.464
C_1405,0.14,0.693,0.0,-1.5,0.0,-0.083,0.0,0.1149,0.116,0.14,0.0,-1.5,-0.577,3.193,-74.598,0.116,3.193,1.616
C_2176,596.819,1299.369,104.092,274.89,144.235,-29.041,353.933,1024.8903,1725.554,2652.472,1514.294,170.798,426.185,315.697,229.807,1725.554,2023.769,1450.664
C_5116,23.87,4.332,0.88,-16.732,2.532,-16.071,2.55,58.236,6.876,28.237,0.0,-17.612,2.544,3.765,-40.918,6.876,3.802,23.608
C_2058,8.961,6.03,0.332,0.413,1.658,0.162,1.398,38.299,11.61,12.2,0.708,0.081,5.58,2.536,-0.497,11.61,3.615,11.197
C_1157,140.288,28.069,61.834,161.611,0.0,70.567,95.962,1049.6305,260.134,586.065,0.0,99.777,232.065,77.655,250.758,260.134,181.906,98.523
C_7492,8.077,0.413,0.037,-6.614,0.0,-9.604,0.287,36.0767,1.507,14.314,5.39,-6.651,1.094,1.681,-259.824,1.507,9.035,8.121
C_2348,75.416,547.869,28.404,11.223,29.15,-46.534,4.294,295.0908,797.555,359.136,254.336,-17.181,249.686,57.849,-404.888,797.555,381.739,786.332
C_8373,475.634,1326.039,39.913,86.693,160.281,31.087,298.999,466.6361,1531.169,748.755,87.625,46.78,205.13,283.805,174.543,1531.169,424.291,1444.476
C_6167,238.361,73.648,9.725,39.684,0.0,18.55,36.582,445.4273,193.751,411.212,144.183,29.959,120.103,66.627,-0.852,193.751,215.508,154.067
C_8047,184.839,557.843,8.134,20.625,99.545,1.253,78.799,60.0951,668.92,324.931,0.0,12.491,111.077,233.935,-67.364,668.92,258.467,648.295
C_5281,81.986,120.071,4.224,-13.649,0.0,-30.755,67.754,46.9332,145.723,151.45,45.99,-17.873,25.652,59.96,-87.839,145.723,106.763,159.372
C_3841,101.734,64.742,1.604,-62.692,0.0,-62.279,0.0,188.0766,2.05,106.766,0.022,-64.296,-62.692,19.529,-217.548,2.05,28.18,64.742
C_1198,12.637,16.204,0.415,2.206,4.176,0.849,4.217,16.2582,24.402,15.49,0.531,1.791,8.198,2.467,5.278,24.402,2.998,22.196
C_7165,75.921,37.757,0.002,-29.557,0.0,-65.997,22.666,7.5977,8.2,171.452,1.032,-29.559,-29.557,76.735,-27.77,8.2,88.273,37.757
C_1704,4.496,0.597,0.247,-0.268,0.0,-0.484,4.135,7.1848,0.682,7.882,0.201,-0.515,0.085,0.15,-58.87,0.682,3.121,0.95
C_5361,6.745,4.637,0.271,-2.777,0.643,-3.097,2.415,7.3619,12.586,7.339,0.013,-3.048,7.949,5.271,-82.663,12.586,5.443,15.363
C_932,3260.0,7734.0,590.0,1949.0,1248.0,644.0,367.0,7656.0,13237.0,8090.0,5758.0,1359.0,5503.0,1986.0,-1423.0,13237.0,8955.0,11288.0
